epoch,loss,accuracy
1,0.5016266669053385,0.8617070895522388
2,0.24287317032371758,0.9303538113006397
3,0.1871554394171182,0.9469949360341151
4,0.15340764626169573,0.9563232942430704
5,0.13032645247042624,0.9626199360341151
6,0.11422307440228681,0.9668843283582089
7,0.10044930486687656,0.9716151385927505
8,0.09009769238603077,0.9739139125799574
9,0.08195717884068772,0.9759794776119403
10,0.07378195487518809,0.9782949093816631
11,0.06691355240801329,0.9806936300639659
12,0.060533987332894,0.982409381663113
13,0.057484594975480995,0.9829590884861408
14,0.05369441048291796,0.984258395522388
15,0.049329744797867184,0.9854077825159915
16,0.04608920739312321,0.9861074093816631
17,0.04161722918174097,0.9881896321961621
18,0.04015206560757615,0.9878231609808102
19,0.03667769692877907,0.9895055970149254
20,0.03527362970114032,0.9894056503198294
21,0.0329481598713608,0.9904717484008528
22,0.031175916453005312,0.9911380597014925
23,0.028999234055991033,0.9912713219616205
24,0.027470855364280105,0.9919376332622601
25,0.026522869593463838,0.9922874466950959
26,0.024187045493550392,0.9929704157782516
27,0.022811540177708537,0.9936200692963753
28,0.02243087052152669,0.9937533315565032
29,0.02197938500968084,0.9935201226012793
30,0.020631740343442232,0.994069829424307
31,0.01917166017933683,0.9948860607675906
32,0.018236368572200908,0.9948860607675906
33,0.01731199490807222,0.9952192164179104
34,0.015834365225608535,0.9954357675906184
35,0.015598241256416909,0.9957522654584222
36,0.014606608608764893,0.9958855277185501
37,0.014344046578935182,0.9962353411513859
38,0.013809949488545121,0.996068763326226
39,0.012908518702174767,0.9965684968017058
40,0.013075270576432083,0.9963686034115139
41,0.012407915387668762,0.9964185767590619
42,0.01252699399689413,0.9965851545842217
43,0.01132085948930815,0.9969516257995735
44,0.010611560689301532,0.9970515724946695
45,0.010625700923510076,0.9969183102345416
46,0.010576031139230422,0.9972014925373134
47,0.010165151917215025,0.9974680170575693
48,0.009779874895130153,0.9975179904051172
49,0.008614172750773943,0.9978844616204691
50,0.008889220859622087,0.9977845149253731
