epoch,loss,accuracy
1,0.483878874662779,0.8622734541577826
2,0.2482342817532673,0.9281549840085288
3,0.19365190094642676,0.9437466684434968
4,0.16192274081355917,0.953191631130064
5,0.14182710039542554,0.9587553304904051
6,0.1268772351434395,0.9630363805970149
7,0.11529537271668534,0.9657182835820896
8,0.10479799827644184,0.96875
9,0.09588221140376636,0.9704157782515992
10,0.0894781837511911,0.972631263326226
11,0.08488990445492237,0.9742304104477612
12,0.07868513193573239,0.9764292377398721
13,0.07708753159404723,0.9763126332622601
14,0.07215667035885409,0.9779450959488273
15,0.06918866134214915,0.9786114072494669
16,0.06449543709543024,0.9797274786780383
17,0.06113570162069314,0.9810601012793176
18,0.06045185195541244,0.9810267857142857
19,0.05886720057114212,0.9821428571428571
20,0.05751611044588707,0.9812766524520256
21,0.05296285471482786,0.9836087420042644
22,0.05297399649514692,0.9828757995735607
23,0.04969618901280738,0.9838919243070362
24,0.049664583073051244,0.9839752132196162
25,0.046562155863808304,0.9852245469083155
26,0.04555996120604538,0.9858075692963753
27,0.043876609277612624,0.9860074626865671
28,0.043237938656102315,0.986207356076759
29,0.040955994362215094,0.9868736673773987
30,0.04159084407747713,0.986390591684435
31,0.040839103195738836,0.9869236407249466
32,0.0403841923369886,0.9867570628997868
33,0.037464722780498866,0.9878897921108742
34,0.03660989607592969,0.9881230010660981
35,0.036831384409901136,0.9878564765458422
36,0.03408281762239291,0.9893390191897654
37,0.0349520828573903,0.9884894722814499
38,0.033279515558735595,0.9892224147121536
39,0.03189984438638054,0.9900053304904051
40,0.03206611545741566,0.9894556236673774
41,0.031696919404935325,0.9897554637526652
42,0.03177335387737955,0.9894223081023454
43,0.03015719435804748,0.9901552505330491
44,0.029944930692885452,0.990171908315565
45,0.029964713377444677,0.990121934968017
46,0.027228310976156602,0.9911380597014925
47,0.0277349530746649,0.9911380597014925
48,0.026757255878587658,0.9914212420042644
49,0.025731369534801287,0.9918210287846482
50,0.026540430325981,0.9912546641791045
