epoch,loss,accuracy
1,0.3212171916140994,0.9050839552238806
2,0.1532566814806495,0.9537246801705757
3,0.11883367762775786,0.9635694296375267
4,0.09963369602436768,0.9693496801705757
5,0.08837338000672983,0.9719816098081023
6,0.07845906233330613,0.9754797441364605
7,0.07129983943221825,0.9775286513859275
8,0.06914948580562194,0.9770122601279317
9,0.0612090065250489,0.9797108208955224
10,0.05751563437523316,0.9810101279317697
11,0.05924390483700208,0.9808768656716418
12,0.05193074728334462,0.9826592484008528
13,0.052123233128320685,0.9829757462686567
14,0.04834344278453097,0.9842084221748401
15,0.04956866006104664,0.9837086886993603
16,0.044738971222842885,0.9855077292110874
17,0.04662831752227921,0.9851579157782516
18,0.042630985311144634,0.9858242270788913
19,0.04077389291750127,0.9866571162046909
20,0.039540664176161866,0.9866904317697228
21,0.04051078014325962,0.9867070895522388
22,0.041257138400008955,0.9860740938166311
23,0.03625587233172851,0.988339552238806
24,0.03779604555541294,0.9875233208955224
25,0.038217467075228655,0.9876066098081023
26,0.03407193959297372,0.9889059168443497
27,0.03613924780222896,0.9886560501066098
28,0.03421202704417672,0.9885061300639659
29,0.032161919088757866,0.9894389658848614
30,0.03220795009388673,0.9893223614072495
31,0.03284253607471677,0.9894056503198294
32,0.033948435337337914,0.9894056503198294
33,0.03319910708303914,0.9900053304904051
34,0.031857601643601956,0.9898220948827292
35,0.030991416370173948,0.9901385927505331
36,0.032354949085116005,0.9898554104477612
37,0.03190670029171805,0.990355143923241
38,0.030889761261322785,0.9906549840085288
39,0.026942764973598286,0.9914212420042644
40,0.029124013389327318,0.9906882995735607
