epoch,loss,accuracy
1,0.6180186718861177,0.8407182835820896
2,0.3097516750571316,0.9107309434968017
3,0.26067271537538655,0.9248067697228145
4,0.2268740989442573,0.9342017590618337
5,0.19827925587799758,0.9424140458422174
6,0.17750376581684993,0.9488772654584222
7,0.15891547250881125,0.953191631130064
8,0.14523596832079927,0.9576059434968017
9,0.13374576497592652,0.960987473347548
10,0.12256266705906277,0.9642523987206824
11,0.11490901328249971,0.9663845948827292
12,0.10841440886799206,0.9681003464818764
13,0.10091621150026348,0.9699660181236673
14,0.09629570858985949,0.9715318496801706
15,0.09058166057991385,0.9737140191897654
16,0.08639379794886118,0.9739972014925373
17,0.08256051902557963,0.9753964552238806
18,0.07900350727240192,0.976579157782516
19,0.0754586935077093,0.9773287579957356
20,0.07147277304545235,0.9782449360341151
21,0.06913859055820368,0.9791944296375267
22,0.06766425151087994,0.9793776652452025
23,0.0639230080752143,0.9811933635394456
24,0.061576980399464305,0.9819263059701493
25,0.060811193436751565,0.9818929904051172
26,0.057468918605900206,0.982242803837953
27,0.055832384244552745,0.9825093283582089
28,0.0542384187178587,0.9831090085287847
29,0.05247410839256733,0.9839918710021321
30,0.05129486854847914,0.9846914978678039
31,0.04914132229212338,0.9847747867803838
32,0.04853538427624041,0.9852578624733476
33,0.04787671534411077,0.9849413646055437
34,0.04561679037873631,0.9857076226012793
35,0.045067528715984684,0.986257329424307
36,0.043813170591267006,0.9865238539445629
37,0.04198287472800056,0.9869736140724946
38,0.04108235807712081,0.9873734008528785
39,0.04084227915229236,0.9869736140724946
40,0.040286428201000396,0.9876399253731343
41,0.038402073796955684,0.9879397654584222
42,0.037670174968922374,0.9883728678038379
43,0.03608904158220446,0.9887393390191898
44,0.0363193392023337,0.988206289978678
45,0.03447331444755979,0.9891224680170576
46,0.03405979183700575,0.9892557302771855
47,0.03310452927908511,0.9895888859275054
48,0.033462436828163585,0.9895555703624733
49,0.03227792875079224,0.9897054904051172
50,0.03132485524114065,0.9899886727078892
