epoch,loss,accuracy
1,0.7082305064619477,0.8247434701492538
2,0.3343861339681311,0.904400986140725
3,0.28642799113509754,0.9175106609808102
4,0.2549925349684539,0.9260227878464818
5,0.22972989451688236,0.9338186300639659
6,0.20708807923201558,0.9407316098081023
7,0.18911532817412413,0.9455290511727079
8,0.1728159888093469,0.9503598081023454
9,0.1603094673495112,0.9537913113006397
10,0.14826415855088024,0.9576226012793176
11,0.13725660708365536,0.9604877398720683
12,0.12809454786902996,0.9632196162046909
13,0.12135796286443722,0.9651019456289979
14,0.11337943657883194,0.966617803837953
15,0.1079548813257692,0.9684834754797441
16,0.10188756917299492,0.9709155117270789
17,0.09631209628882884,0.9723980543710021
18,0.09076897709914394,0.9735307835820896
19,0.08684902423138875,0.9749800106609808
20,0.08311232636327237,0.9768623400852878
21,0.07968681457160569,0.9770622334754797
22,0.07663909947551263,0.9781783049040512
23,0.07357105484077417,0.978578091684435
24,0.06983627036595141,0.9789945362473348
25,0.06769836726121858,0.9806603144989339
26,0.06423030533432675,0.9810267857142857
27,0.06264584420669848,0.9816764392324094
28,0.060479420682053954,0.982376066098081
29,0.0577319252695928,0.9831423240938166
30,0.05558981221449226,0.9839418976545842
31,0.05448015409061062,0.984325026652452
32,0.0522066173401834,0.9850079957356077
33,0.05042745499486433,0.9853744669509595
34,0.0485636944575275,0.9857076226012793
35,0.04747780271992485,0.986390591684435
36,0.045264772867271576,0.9866737739872068
37,0.04482229336821186,0.9867404051172708
38,0.042878183477403305,0.9874400319829424
39,0.04191424860842407,0.9875399786780383
40,0.040305770433960615,0.98832289445629
41,0.03987642894384823,0.988222947761194
42,0.03887970742684151,0.9881230010660981
43,0.0375596969140205,0.9890391791044776
44,0.035815059904382426,0.9892390724946695
45,0.03508869581483503,0.9896555170575693
46,0.03431483819846934,0.9898887260127932
47,0.03293493531159322,0.9909714818763327
48,0.03179874011218103,0.9907715884861408
49,0.03100726215033802,0.9912046908315565
50,0.03143644718297406,0.9905883528784648
