epoch,loss,accuracy
1,0.8417487179419634,0.7966584488272921
2,0.3709051319276854,0.8954390991471215
3,0.31573345073695375,0.908315565031983
4,0.2889160809597608,0.9167610607675906
5,0.2668650302964487,0.9221248667377399
6,0.24743852974858874,0.9286214019189766
7,0.22997367294676013,0.9337353411513859
8,0.2151110193797393,0.9374167110874201
9,0.2023510333420689,0.9424640191897654
10,0.1897819163774186,0.9454957356076759
11,0.17862972844916303,0.9484441631130064
12,0.169400965727405,0.9507595948827292
13,0.160777300087882,0.9538579424307037
14,0.15173150546975864,0.9566231343283582
15,0.1454387934489259,0.9583888592750534
16,0.13883425871224037,0.9603877931769723
17,0.13290689157834376,0.9619369669509595
18,0.1270899323405011,0.9635361140724946
19,0.12233787903915654,0.964852078891258
20,0.11758521872796993,0.9664179104477612
21,0.11364555272903205,0.9673507462686567
22,0.11028578131199518,0.9685667643923241
23,0.10519151715561748,0.9699493603411514
24,0.10197135148597743,0.9707822494669509
25,0.09803689133201136,0.9718816631130064
26,0.09493010094377405,0.972597947761194
27,0.09177204257727209,0.9727978411513859
28,0.08983062680310278,0.9736807036247335
29,0.08723446555824867,0.9744469616204691
30,0.08514644822149452,0.9752298773987207
31,0.08267361414668434,0.9754964019189766
32,0.08000265159256963,0.9768290245202559
33,0.07852466896410658,0.9767124200426439
34,0.07603919181400842,0.9776952292110874
35,0.07466764511145366,0.9786613805970149
36,0.07229306520586376,0.9789778784648188
37,0.07119644000959485,0.9786613805970149
38,0.06970622057496294,0.9790778251599147
39,0.0668633016499518,0.9807269456289979
40,0.06680637251820042,0.980643656716418
41,0.06493993620000986,0.9807269456289979
42,0.06264334893686128,0.9813765991471215
43,0.06263569201072698,0.9817597281449894
44,0.06029154709391375,0.9820595682302772
45,0.059272080278599946,0.9822761194029851
46,0.05807222327791345,0.9825093283582089
47,0.057512584316141126,0.9830423773987207
48,0.05603233965209076,0.9836920309168443
49,0.055023984518895015,0.9835421108742004
50,0.05391868962092138,0.9840918176972282
51,0.052945768393363665,0.9843416844349681
52,0.05173893823230794,0.984391657782516
53,0.051697666724043675,0.9839752132196162
54,0.04996715287796097,0.9853078358208955
55,0.050491354778718786,0.9848747334754797
56,0.04869072977751335,0.9851412579957356
57,0.04832570663485021,0.9856576492537313
58,0.04585289611229931,0.9869236407249466
59,0.04561003386579168,0.9860074626865671
60,0.04468397252104763,0.9865571695095949
61,0.044123843751116984,0.9867570628997868
62,0.043145969244482704,0.9871735074626866
63,0.043449782221061765,0.9876565831556503
64,0.042482800980303076,0.9868236940298507
65,0.04206674098114628,0.9873734008528785
66,0.04070946983228535,0.988339552238806
67,0.04131165957962002,0.9876232675906184
68,0.039824164675812776,0.9880063965884861
69,0.03834545700230014,0.9889725479744137
70,0.03909810334602907,0.9879730810234542
