epoch,loss,accuracy
1,0.4116028637877469,0.8826792377398721
2,0.20333542806038787,0.9403817963752665
3,0.1524520258524461,0.9557236140724946
4,0.12322561730588995,0.9644689498933902
5,0.10659714296126543,0.9679171108742004
6,0.09121787168089547,0.972631263326226
7,0.08081156037140216,0.9757129530916845
8,0.07167345703220063,0.9778284914712153
9,0.06637315078725868,0.9802272121535182
10,0.06109148130438396,0.9819429637526652
11,0.05612447871062071,0.9827425373134329
12,0.050257723847987934,0.9845082622601279
13,0.04784666871163509,0.9850079957356077
14,0.043564482542898644,0.9861074093816631
15,0.0412498090217865,0.9868070362473348
16,0.03913905842081784,0.9875399786780383
17,0.03610514109901615,0.9885894189765458
18,0.03536436018590599,0.9888559434968017
19,0.033913474615865837,0.9892057569296375
20,0.030605218904182267,0.990305170575693
21,0.02920326141842595,0.9910547707889126
22,0.02760183680499755,0.9915878198294243
23,0.026388936625448053,0.9916211353944563
24,0.02631759797376809,0.9913879264392325
25,0.024346083754734165,0.9917877132196162
26,0.023513634340278606,0.9920375799573561
27,0.022754558715408345,0.9924706823027718
28,0.0214599261215743,0.9930703624733476
29,0.019926094516300345,0.9934368336886994
30,0.018915935379691544,0.9936034115138592
31,0.019349395380342263,0.9933535447761194
32,0.019618789827799115,0.9937366737739872
33,0.01747054317465319,0.9943363539445629
34,0.01755304412838982,0.9946028784648188
35,0.01602994133758027,0.9945362473347548
36,0.016921199788268074,0.9940531716417911
37,0.015316315781480115,0.9948860607675906
38,0.01633179262088714,0.9946528518123667
39,0.016343120372448828,0.9948360874200426
40,0.014033779295566338,0.9954524253731343
41,0.015399544633791418,0.9946528518123667
42,0.013857986889487289,0.9953691364605544
43,0.013656760503260939,0.9956190031982942
44,0.013845631210475978,0.9951359275053305
45,0.01260921469252229,0.9959521588486141
46,0.01409393509234692,0.9952192164179104
47,0.01324548166654041,0.9955523720682303
48,0.01205001116455617,0.996035447761194
49,0.011848193342636239,0.996102078891258
50,0.01266167553592295,0.9957522654584222
