epoch,loss,accuracy
1,0.23751891658667212,0.9298540778251599
2,0.11344174376633297,0.9653351545842217
3,0.08845685733465362,0.9731143390191898
4,0.0735948958155165,0.9769123134328358
5,0.06535066246141447,0.9787446695095949
6,0.056906824011597905,0.9813099680170576
7,0.050592246746432395,0.9839418976545842
8,0.04624540782090513,0.9853578091684435
9,0.04388797207949445,0.9855910181236673
10,0.041667478414224975,0.9868236940298507
11,0.03973275317202584,0.9869069829424307
12,0.03870763031490356,0.9872734541577826
13,0.03646748730660892,0.9884894722814499
14,0.03729188876863199,0.9883728678038379
15,0.034260093703072814,0.9891724413646056
16,0.032552433894507016,0.9895888859275054
17,0.03304957995645661,0.9895389125799574
18,0.02925324818470142,0.9908881929637526
19,0.028380296945392815,0.9909881396588486
20,0.029533908726911896,0.9911880330490405
21,0.028327062265519794,0.9911880330490405
22,0.02836759691372344,0.9912713219616205
23,0.027832960276974596,0.9915378464818764
24,0.028657003488044175,0.9909548240938166
25,0.022539854917798703,0.9927038912579957
26,0.028956411065843443,0.9908382196162047
27,0.02403458332638457,0.9933035714285714
28,0.026620531385677226,0.992204157782516
29,0.023826621553285462,0.9928204957356077
30,0.024948876525564236,0.9925539712153518
31,0.023144818776629508,0.9932202825159915
32,0.027087614198429852,0.992304104477612
33,0.019845911054456187,0.993969882729211
34,0.021198925728567984,0.994103144989339
35,0.02613456090502058,0.9931536513859275
36,0.022951701648227223,0.9931536513859275
37,0.023032873408600985,0.9933035714285714
38,0.026642078831265733,0.9930703624733476
39,0.019632661086261684,0.9946361940298507
40,0.022234063438327685,0.9937033582089553
