epoch,loss,accuracy
1,0.4325726126699941,0.8799307036247335
2,0.21455107711112575,0.9373334221748401
3,0.16300159454869945,0.9523753997867804
4,0.132232296497011,0.9616038113006397
5,0.11154837496697839,0.9677005597014925
6,0.09568528598174453,0.9721148720682303
7,0.08480353464287069,0.9748967217484008
8,0.07667233843578776,0.9769956023454158
9,0.06843835128737348,0.9797108208955224
10,0.06085733100344965,0.9818430170575693
11,0.05668063299345182,0.9834088486140725
12,0.052486515442616365,0.9838752665245203
13,0.04769599663221768,0.9849580223880597
14,0.04411485374494116,0.9865571695095949
15,0.0405400792516069,0.9875233208955224
16,0.03744870768378435,0.9885061300639659
17,0.035598947835375254,0.9887226812366737
18,0.03311215516371922,0.9895389125799574
19,0.0316723691677349,0.990305170575693
20,0.0294536401333758,0.9909215085287847
21,0.027334046930368585,0.9919043176972282
22,0.025566016978049066,0.9923374200426439
23,0.02517081895151358,0.9918543443496801
24,0.02410830931526039,0.9922874466950959
25,0.02227435729154614,0.9932036247334755
26,0.02213459082919834,0.9930037313432836
27,0.019382835970868838,0.994019856076759
28,0.02011713908613175,0.9937033582089553
29,0.01849018728153518,0.9942697228144989
30,0.01760284085288894,0.9944696162046909
31,0.017072666309344998,0.9945195895522388
32,0.015837161476897108,0.9953191631130064
33,0.015893462127455495,0.9948527452025586
34,0.016244960129977132,0.9948027718550106
35,0.014236501083654814,0.9955190565031983
36,0.01374458706494533,0.9958522121535182
37,0.013436842918036573,0.9959021855010661
38,0.01364977105120038,0.9956356609808102
39,0.012921074488373256,0.996085421108742
40,0.01351648710201681,0.9957189498933902
41,0.011815377497385421,0.9963519456289979
42,0.012009145650181244,0.996202025586354
43,0.012295836471887464,0.9962353411513859
44,0.011175762869584348,0.9964685501066098
45,0.010368860310247254,0.9968017057569296
46,0.011070323969156338,0.9964685501066098
47,0.010066232601315984,0.9970848880597015
48,0.011139511609148271,0.9966517857142857
49,0.009899171341026858,0.9971182036247335
50,0.009369254889149928,0.9970848880597015
