epoch,loss,accuracy
1,0.4517620455722014,0.8740166666666667
2,0.22631227112809818,0.9343333333333333
3,0.17164677291711172,0.9504666666666667
4,0.14000008396257957,0.9600166666666666
5,0.12042465988447269,0.9644333333333334
6,0.1037591121626397,0.9692333333333333
7,0.09288120174705983,0.97225
8,0.08370317494695385,0.9748833333333333
9,0.07630038899263988,0.97685
10,0.06866486809762816,0.97945
11,0.062125217984244224,0.9819166666666667
12,0.05792821326230963,0.9826166666666667
13,0.05470468445383012,0.98315
14,0.048843985515646636,0.9848333333333333
15,0.04740293736414363,0.9855166666666667
16,0.04432500783087065,0.9865333333333334
17,0.04088164606392384,0.9871166666666666
18,0.04050066745821387,0.988
19,0.03758035708644117,0.98845
20,0.035202357587218285,0.9891
21,0.03324373284081618,0.9892833333333333
22,0.03213167364010587,0.98995
23,0.02955293007644359,0.9911
24,0.03013544855165916,0.9904666666666667
25,0.027248740542291976,0.9911333333333333
26,0.025625468619974952,0.9922166666666666
27,0.026359481095910693,0.9916
28,0.023898141873666706,0.9925333333333334
29,0.021932418650000667,0.99345
30,0.02187223027884417,0.9931666666666666
31,0.021733823430739964,0.9930333333333333
32,0.020114908201542374,0.9938166666666667
33,0.01939854823378846,0.9939833333333333
34,0.01935180369281831,0.99385
35,0.017705151279678102,0.99445
36,0.018173179739892173,0.99425
37,0.017428360776005625,0.9943166666666666
38,0.017429180956538767,0.9944666666666667
39,0.016555039033239398,0.9946
40,0.01517456513432165,0.99505
41,0.015045504061266547,0.9951833333333333
42,0.014657119981187862,0.9952
43,0.014267591940407874,0.9952
44,0.013579453257129838,0.9957666666666667
45,0.013577226126595633,0.9956
46,0.012941182882606518,0.9960833333333333
47,0.012154052737229115,0.9960166666666667
48,0.01249039965030388,0.996
49,0.012681404326468085,0.9958333333333333
50,0.012901223335921532,0.9957333333333334
51,0.011240197123977122,0.9963333333333333
52,0.011844835256875377,0.9961666666666666
53,0.011183143576202564,0.99665
54,0.010632692967943148,0.997
55,0.011283562527117708,0.9962
56,0.010487828532133911,0.9967166666666667
57,0.010686597576541923,0.9966833333333334
58,0.010652739568812346,0.9967833333333334
59,0.010239981590851675,0.99685
60,0.009116426916676574,0.9970333333333333
61,0.0091050701703852,0.9971
62,0.009499908752801517,0.9969666666666667
63,0.0089600983510764,0.9971666666666666
64,0.0091877235827075,0.9969833333333333
65,0.008759157995018661,0.9970333333333333
66,0.008928523227280433,0.9967833333333334
67,0.008848411766960392,0.9974833333333334
68,0.008302162618432581,0.9975333333333334
69,0.009195488268883006,0.9970166666666667
70,0.008240750102814491,0.9973333333333333
