epoch,loss,accuracy
1,0.5956014938811038,0.8324634308510638
2,0.2789231926836866,0.9198581561129144
3,0.21792240859346187,0.9363807624958931
4,0.1833632674623043,0.9460494239279564
5,0.15723761117204707,0.9533189273895102
6,0.13907354378953893,0.9590813388215734
7,0.12477316357036855,0.963691267815042
8,0.11275544724565871,0.9672484486661059
9,0.10385381869496184,0.9698304521276596
10,0.09360324645296056,0.9726894946808511
11,0.08918127677542098,0.9742021276595745
12,0.0821315457370687,0.976313164893617
13,0.07698995136517159,0.977061170212766
14,0.07180304953709561,0.9794160018575953
15,0.06657265136216549,0.9807624114320633
16,0.06367134505763968,0.9811558069066798
17,0.06062189296997608,0.9819259752618505
18,0.05792960951778483,0.9830341313747649
19,0.05381963655669639,0.9842309398854032
20,0.05239325583456678,0.9838597074468085
21,0.04901999040962534,0.985405585106383
22,0.045878586157205255,0.9860871010638298
23,0.04306757100560564,0.987505540949233
24,0.04165765505997424,0.9878435284533399
25,0.03937277404314026,0.988065159574468
26,0.03729101261718476,0.9891622340425532
27,0.0365829815909742,0.9893838654173182
28,0.03436544165807836,0.9897107712765958
29,0.03411423952338544,0.9898659132896586
30,0.03220152647254315,0.9903257978723404
31,0.030472925109194315,0.9905585106382979
32,0.02932929760439599,0.9913342199427017
33,0.028017084248998063,0.991661126055616
34,0.028602487776190677,0.9914561170212766
35,0.025552589927819815,0.9924977837724889
36,0.025637051889157676,0.9925088654173181
37,0.024927856349089044,0.9926750888215735
38,0.02427652994012262,0.9925531914893617
39,0.023166271328846823,0.9930186170212766
40,0.02095682555215156,0.9939051420130628
41,0.02167281553228485,0.9934507978723405
42,0.021424202622964662,0.9931626773895101
43,0.020930558841358474,0.9938996010638298
44,0.02013284216258437,0.9941046100981692
45,0.01799254729412496,0.9948470744680851
46,0.017872723048315085,0.9949468085106383
47,0.01629316582582257,0.9954454787234043
48,0.01619251745634098,0.9954288563829787
49,0.016575259490414187,0.9952127659574468
50,0.01658132495655817,0.9951850622258288
