epoch,loss,accuracy
1,0.4074697863858646,0.8838119669509595
2,0.19703873907372768,0.9423807302771855
3,0.1484718173980586,0.9561234008528785
4,0.12211878159875746,0.9640025319829424
5,0.10213745181470602,0.9700659648187633
6,0.09054589907783689,0.9730143923240938
7,0.07976392115990538,0.9757296108742004
8,0.07228148224672228,0.9780450426439232
9,0.06599932087104776,0.9796775053304904
10,0.05964519977217107,0.9815598347547975
11,0.05495067431267772,0.9835254530916845
12,0.051052600916312224,0.984424973347548
13,0.04703954015962724,0.9852412046908315
14,0.04440842794121873,0.9863572761194029
15,0.041312634469573895,0.9868570095948828
16,0.038635825880354885,0.9883728678038379
17,0.03687868512626281,0.988206289978678
18,0.03488983403256377,0.9892057569296375
19,0.032691982607525996,0.9894722814498934
20,0.029538592465891085,0.9905050639658849
21,0.02905124635758327,0.9906383262260128
22,0.0253156048077807,0.9920542377398721
23,0.026713184683572755,0.9914045842217484
24,0.02592864720985345,0.9916211353944563
25,0.02479549458308487,0.9919542910447762
26,0.022701988197352512,0.9923207622601279
27,0.022022173169683586,0.9926206023454158
28,0.021612904291897356,0.9928704690831557
29,0.021084436898128188,0.9928371535181236
30,0.019157381825888633,0.9935367803837953
31,0.018071724193587428,0.9939032515991472
32,0.018619804614549203,0.9936533848614072
33,0.018855770891166797,0.9936533848614072
34,0.01744541729927492,0.994186433901919
35,0.016655452227422735,0.9947694562899787
36,0.016446115889972242,0.9945195895522388
37,0.01597511426499821,0.9945195895522388
38,0.015747831396484644,0.9950359808102346
39,0.015215468883685305,0.9949526918976546
40,0.015543078449307142,0.9950692963752665
41,0.014388688153891103,0.9951692430703625
42,0.014137371312772264,0.9952358742004265
43,0.014360628225566965,0.9950692963752665
44,0.013601070328398164,0.9955190565031983
45,0.012243378279793788,0.99596881663113
46,0.013415864794440296,0.9954857409381663
47,0.01226694542834702,0.996018789978678
48,0.012282866734006062,0.9957022921108742
49,0.01155763779714297,0.9962353411513859
50,0.012742731144663809,0.9959021855010661
